A;RO;RO21;NAVIGABLE_RIVER_LAKE;2014;30;;
A;RO;RO21;NAVIGABLE_RIVER_LAKE;2015;30;;
A;RO;RO21;NAVIGABLE_RIVER_LAKE;2016;30;;
A;RO;RO21;NAVIGABLE_RIVER_LAKE;2017;30;;
A;RO;RO22;NAVIGABLE_RIVER_LAKE;2013;686;;
A;RO;RO22;NAVIGABLE_RIVER_LAKE;2014;686;;
A;RO;RO22;NAVIGABLE_RIVER_LAKE;2015;686;;
A;RO;RO22;NAVIGABLE_RIVER_LAKE;2016;686;;
A;RO;RO22;NAVIGABLE_RIVER_LAKE;2017;686;;
A;RO;RO3;NAVIGABLE_RIVER_LAKE;2013;521;;
A;RO;RO3;NAVIGABLE_RIVER_LAKE;2014;521;;
A;RO;RO3;NAVIGABLE_RIVER_LAKE;2015;521;;
A;RO;RO3;NAVIGABLE_RIVER_LAKE;2016;521;;
A;RO;RO3;NAVIGABLE_RIVER_LAKE;2017;521;;
A;RO;RO31;NAVIGABLE_RIVER_LAKE;2013;521;;
A;RO;RO31;NAVIGABLE_RIVER_LAKE;2014;521;;
A;RO;RO31;NAVIGABLE_RIVER_LAKE;2015;521;;
A;RO;RO31;NAVIGABLE_RIVER_LAKE;2016;521;;
A;RO;RO31;NAVIGABLE_RIVER_LAKE;2017;521;;
A;RO;RO32;NAVIGABLE_RIVER_LAKE;2013;0;;
A;RO;RO32;NAVIGABLE_RIVER_LAKE;2014;0;;
A;RO;RO32;NAVIGABLE_RIVER_LAKE;2015;0;;
A;RO;RO32;NAVIGABLE_RIVER_LAKE;2016;0;;
A;RO;RO32;NAVIGABLE_RIVER_LAKE;2017;0;;
A;RO;RO4;NAVIGABLE_RIVER_LAKE;2013;410;;
A;RO;RO4;NAVIGABLE_RIVER_LAKE;2014;410;;
A;RO;RO4;NAVIGABLE_RIVER_LAKE;2015;410;;
A;RO;RO4;NAVIGABLE_RIVER_LAKE;2016;410;;
A;RO;RO4;NAVIGABLE_RIVER_LAKE;2017;410;;
A;RO;RO41;NAVIGABLE_RIVER_LAKE;2013;346;;
A;RO;RO41;NAVIGABLE_RIVER_LAKE;2014;346;;
A;RO;RO41;NAVIGABLE_RIVER_LAKE;2015;346;;
A;RO;RO41;NAVIGABLE_RIVER_LAKE;2016;346;;
A;RO;RO41;NAVIGABLE_RIVER_LAKE;2017;346;;
A;RO;RO42;NAVIGABLE_RIVER_LAKE;2013;64;;
A;RO;RO42;NAVIGABLE_RIVER_LAKE;2014;64;;
A;RO;RO42;NAVIGABLE_RIVER_LAKE;2015;64;;
A;RO;RO42;NAVIGABLE_RIVER_LAKE;2016;64;;
A;RO;RO42;NAVIGABLE_RIVER_LAKE;2017;64;;
A;RO;RO;PERSON_KILLED;2013;1861;;
A;RO;RO;PERSON_KILLED;2014;1818;;
A;RO;RO;PERSON_KILLED;2015;1893;;
A;RO;RO;PERSON_KILLED;2016;1913;;
A;RO;RO;PERSON_KILLED;2017;1951;;
A;RO;RO1;PERSON_KILLED;2013;440;;
A;RO;RO1;PERSON_KILLED;2014;448;;
A;RO;RO1;PERSON_KILLED;2015;473;;
A;RO;RO1;PERSON_KILLED;2016;466;;
A;RO;RO1;PERSON_KILLED;2017;444;;
A;RO;RO11;PERSON_KILLED;2013;234;;
A;RO;RO11;PERSON_KILLED;2014;228;;
A;RO;RO11;PERSON_KILLED;2015;257;;
A;RO;RO11;PERSON_KILLED;2016;234;;
A;RO;RO11;PERSON_KILLED;2017;225;;
A;RO;RO12;PERSON_KILLED;2013;206;;
A;RO;RO12;PERSON_KILLED;2014;220;;
A;RO;RO12;PERSON_KILLED;2015;216;;
A;RO;RO12;PERSON_KILLED;2016;232;;
A;RO;RO12;PERSON_KILLED;2017;219;;
A;RO;RO2;PERSON_KILLED;2013;587;;
A;RO;RO2;PERSON_KILLED;2014;544;;
A;RO;RO2;PERSON_KILLED;2015;594;;
A;RO;RO2;PERSON_KILLED;2016;620;;
A;RO;RO2;PERSON_KILLED;2017;594;;
A;RO;RO21;PERSON_KILLED;2013;314;;
A;RO;RO21;PERSON_KILLED;2014;296;;
A;RO;RO21;PERSON_KILLED;2015;327;;
A;RO;RO21;PERSON_KILLED;2016;344;;
A;RO;RO21;PERSON_KILLED;2017;334;;
A;RO;RO22;PERSON_KILLED;2013;273;;
A;RO;RO22;PERSON_KILLED;2014;248;;
A;RO;RO22;PERSON_KILLED;2015;267;;
A;RO;RO22;PERSON_KILLED;2016;276;;
A;RO;RO22;PERSON_KILLED;2017;260;;
A;RO;RO3;PERSON_KILLED;2013;455;;
A;RO;RO3;PERSON_KILLED;2014;418;;
A;RO;RO3;PERSON_KILLED;2015;385;;
A;RO;RO3;PERSON_KILLED;2016;437;;
A;RO;RO3;PERSON_KILLED;2017;434;;
A;RO;RO31;PERSON_KILLED;2013;321;;
A;RO;RO31;PERSON_KILLED;2014;288;;
A;RO;RO31;PERSON_KILLED;2015;260;;
A;RO;RO31;PERSON_KILLED;2016;304;;
A;RO;RO31;PERSON_KILLED;2017;291;;
A;RO;RO32;PERSON_KILLED;2013;134;;
A;RO;RO32;PERSON_KILLED;2014;130;;
A;RO;RO32;PERSON_KILLED;2015;125;;
A;RO;RO32;PERSON_KILLED;2016;133;;
A;RO;RO32;PERSON_KILLED;2017;143;;
A;RO;RO4;PERSON_KILLED;2013;379;;
